name,artist,spotify_id,preview,img,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,acousticness_artist,danceability_artist,energy_artist,instrumentalness_artist,liveness_artist,speechiness_artist,valence_artist,artist_id,genres,genres_str,main_genre,file_path,genre_array2
The Summer Is Magic (Radio Mix),Playahitty,6bXFXDYcwHiuvW1IDayCPA,https://p.scdn.co/mp3-preview/026740bac5acefb2f104fa98d87a4f4731d5b83d?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2731e245ad1caf7f7c8e40ff80d,0.6940000000000001,0.936,-7.846,0.0301,0.0914,0.129,0.3929999999999999,0.924,0.0914,0.6940000000000001,0.936,0.129,0.3929999999999999,0.0301,0.924,6zZWFyAqVLEWelkVuQRUCz,['eurodance'],['eurodance'],dance,../mp3songs/48_genres_11_main_genres/The Summer Is Magic (Radio Mix).mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Todo Me Gusta de Ti,Los Caminantes,6uZkCMDKvKw5r6qaiYM3J2,https://p.scdn.co/mp3-preview/097e9af4c9512ef17a4615fc0f71894399862d20?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273b0383be647ab4a6edb068a07,0.616,0.521,-8.39,0.0247,0.703,0.0,0.104,0.6890000000000001,0.3221714285714286,0.6589047619047613,0.6411904761904758,0.0008811223809523,0.1819404761904762,0.0408666666666666,0.7950714285714288,6ziEnj8UydSg8dr68C3aut,['musica mexicana'],['musica mexicana'],latino,../mp3songs/48_genres_11_main_genres/Todo Me Gusta de Ti.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Llegaste tú,Jesse & Joy,77jdTLPg3EXHJ8cbU7SBni,https://p.scdn.co/mp3-preview/63fe91a52b900670ab7012641239a1651f15a6e4?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27356f41de4b571bc3d820c9f81,0.547,0.528,-6.525,0.025,0.196,0.0,0.1639999999999999,0.29,0.2450423529411765,0.5364117647058824,0.5885294117647061,1.0114117647058824e-05,0.2171764705882353,0.0604882352941176,0.4077058823529411,1mX1TWKpNxDSAH16LgDfiR,"['latin pop', 'mexican pop']","['latin pop', 'mexican pop']",latino,../mp3songs/48_genres_11_main_genres/Llegaste tú.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]"
One More Time - Radio Edit [Short Radio Edit],Daft Punk,0ijhkvBpA7OBlY4clWSUZw,https://p.scdn.co/mp3-preview/9bffd7dda9b9b9c72f9404591167f40fd857b459?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2737659e5268c008c136fc9c279,0.648,0.6709999999999999,-8.49,0.104,0.0348,0.0,0.376,0.5329999999999999,0.2300765444585985,0.6232649681528666,0.626898089171975,0.5438864353503181,0.194703821656051,0.0955343949044585,0.4040980891719747,4tZwfgrHOc3mvqYlEYSvVi,['rock'],['rock'],rock,../mp3songs/48_genres_11_main_genres/One More Time - Radio Edit [Short Radio Edit].mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
What More Can I Say,NxWorries,18YB1U2346cnPCBAbmga8h,https://p.scdn.co/mp3-preview/652d46eecc40dd8ef96f8478103d9e7dc2df45f0?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27313160a2de88c7be0adebb043,0.455,0.524,-5.691,0.147,0.147,0.0,0.161,0.584,0.2335333333333333,0.5970000000000001,0.637,0.0,0.1556666666666666,0.2246666666666666,0.6183333333333333,6PEMFpe3PTOksdV4ZXUpbE,['alternative r&b'],['alternative r&b'],rnb,../mp3songs/48_genres_11_main_genres/What More Can I Say.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]"
Stranger Things Have Happened,Foo Fighters,7zaZlzl0XhthNwH3GQcyZ0,https://p.scdn.co/mp3-preview/af2002891e6048752b483827af1534bc2e30ebc5?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27383e260c313dc1ff1f17909cf,0.71,0.304,-10.755999999999998,0.0332,0.7020000000000001,7.92e-06,0.0903,0.312,0.0816332575,0.4204999999999999,0.8068194444444442,0.1122496701388889,0.2209805555555557,0.0535708333333333,0.3962847222222222,7jy3rLJdDQY21OgRLCZ9sD,"['alternative metal', 'alternative rock', 'modern rock', 'rock']","['alternative metal', 'alternative rock', 'modern rock', 'rock']",metal,../mp3songs/48_genres_11_main_genres/Stranger Things Have Happened.mp3,"[0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Heart In a Cage,The Strokes,3mYCd23hPxJW5okSvMoy3x,https://p.scdn.co/mp3-preview/12c8b32f825ee620962f0df3795023739abeb41f?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736898a982ff3c6049ba52586c,0.418,0.857,-5.132999999999999,0.0404,2.73e-06,0.805,0.368,0.12,0.1132484198198197,0.5196576576576577,0.7349009009009008,0.3787515207207208,0.1573594594594596,0.0391684684684684,0.5948360360360361,0epOFNiUfyON9EYx7Tpr6V,"['alternative rock', 'modern rock', 'rock']","['alternative rock', 'modern rock', 'rock']",rock,../mp3songs/48_genres_11_main_genres/Heart In a Cage.mp3,"[0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Little Toy Guns,Carrie Underwood,4lnnde7PnrXR3pUzQKBe6X,https://p.scdn.co/mp3-preview/0d53fc661e1d46f6ca69b735360edfc19f3d82aa?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2739ea5deacdf2b7999500d3f9a,0.434,0.868,-1.208,0.0603,0.00407,1.98e-06,0.0919,0.204,0.2247140476190476,0.5106428571428572,0.7513928571428568,2.634285714285714e-06,0.1380357142857143,0.0528654761904761,0.406240476190476,4xFUf1FHVy696Q1JQZMTRj,"['contemporary country', 'country', 'dance pop', 'pop']","['contemporary country', 'country', 'dance pop', 'pop']",country,../mp3songs/48_genres_11_main_genres/Little Toy Guns.mp3,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0 1 0 0]"
Clouds Over California,DevilDriver,21WIpZXepY9HA7NDwYiNaM,https://p.scdn.co/mp3-preview/f762b81ed32885cb006979531e725b8422c7614e?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27354c23bfd496f8df1e0c597ea,0.4589999999999999,0.966,-3.985,0.0758,9.11e-05,0.017,0.217,0.376,0.001148925,0.4975000000000001,0.97175,0.0075085525,0.1395249999999999,0.074,0.2735,79el7mcHYhXYW3Zek21i0L,"['alternative metal', 'nu metal']","['alternative metal', 'nu metal']",metal,../mp3songs/48_genres_11_main_genres/Clouds Over California.mp3,"[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"The Four Seasons - Violin Concerto in F Minor, Op. 8 No. 4, RV 297 ""Winter"": I. Allegro non molto",Antonio Vivaldi,64ZxBE1ZgK4C0lGljXzDcG,https://p.scdn.co/mp3-preview/017fb201dbf2fda969144fcf710a5cd8d4419bd1?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273310ab274e47cbc0d152d53ad,0.48,0.163,-19.117,0.0645,0.81,0.754,0.093,0.212,0.8958196721311475,0.3944901639344262,0.1993444262295081,0.4875809655737705,0.1775655737704918,0.0455016393442622,0.4155459016393442,2QOIawHpSlOwXDvSqQ9YJR,"['baroque', 'classical']","['baroque', 'classical']",classical,"../mp3songs/48_genres_11_main_genres/The Four Seasons - Violin Concerto in F Minor, Op. 8 No. 4, RV 297 Winter I. Allegro non molto.mp3","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Twilight Zone - Original Mix,2 Unlimited,5ETofZQAgToMKCaCXE6FGF,https://p.scdn.co/mp3-preview/ab79c72e796a47f2d5c20e068033058461479a16?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2730ed6f9af272265af055c211b,0.7090000000000001,0.907,-12.405,0.0452,0.0631,0.00184,0.138,0.746,0.0279191666666666,0.7216666666666667,0.9241666666666668,0.1390149,0.1030333333333333,0.05975,0.7163333333333334,18JD8DVlD1fakDAw7E9LFC,['eurodance'],['eurodance'],dance,../mp3songs/48_genres_11_main_genres/Twilight Zone - Original Mix.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Still Loving You,Scorpions,0RdUX4WE0fO30VnlUbDVL6,https://p.scdn.co/mp3-preview/3881f826d049b7606f794607870b8af8bfe4b9d9?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2739f2023d391c3bd4acf4d51c6,0.282,0.605,-4.916,0.0294,0.0047,0.00144,0.103,0.0783,0.075591273076923,0.4004871794871793,0.6896666666666671,0.1616665997435896,0.2870974358974356,0.0546641025641025,0.4389987179487177,27T030eWyCQRmDyuvr1kxY,"['hard rock', 'rock']","['hard rock', 'rock']",rock,../mp3songs/48_genres_11_main_genres/Still Loving You.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Ordinary People,John Legend,2ZA4uMlSZjaoWGFqP1tsLI,https://p.scdn.co/mp3-preview/9dec46f2a5152cfaed32c29160d22bb29268f8be?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27330fd5c0c49d9c1913e7eb38b,0.469,0.132,-14.001,0.0807,0.929,0.0,0.0873,0.36,0.3720334743589747,0.5474487179487184,0.5893205128205129,2.5134358974358977e-05,0.2078730769230769,0.0860730769230769,0.4362,5y2Xq6xcjJb2jVM54GHK3t,"['neo soul', 'pop']","['neo soul', 'pop']",rnb,../mp3songs/48_genres_11_main_genres/Ordinary People.mp3,"[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]"
El Reloj Cucú,Maná,2Pxm49H66yXIhsKgERqcq8,https://p.scdn.co/mp3-preview/fad2e3d729b94fcd7976429502e4e449829e1a7e?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273c6ed8326063ade70dd366feb,0.7340000000000001,0.757,-5.49,0.0295,0.575,0.000173,0.0659,0.898,0.1876533834586466,0.648300751879699,0.7947142857142857,0.0111109836090225,0.1574533834586466,0.0349330827067669,0.6899473684210526,7okwEbXzyT2VffBmyQBWLz,"['latin pop', 'mexican pop']","['latin pop', 'mexican pop']",latino,../mp3songs/48_genres_11_main_genres/El Reloj Cucú.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]"
The Book of Love,The Magnetic Fields,6UGpcXcENaUqQKPc6oqOe4,https://p.scdn.co/mp3-preview/010bb3238e1681fdac2d41bfc2db3d9825acb452?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2734a2850aba29e0363403c1cd4,0.484,0.262,-13.286,0.0263,0.978,5.99e-05,0.1169999999999999,0.332,0.6178727272727272,0.5368181818181817,0.6240000000000001,0.2360591645454545,0.1162,0.0453,0.6247272727272727,6RWjTQqILL7a1tQ0VapyLK,['alternative rock'],['alternative rock'],rock,../mp3songs/48_genres_11_main_genres/The Book of Love.mp3,"[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Mansard Roof,Vampire Weekend,1f1yeiwuYTE8uUK3azgIX1,https://p.scdn.co/mp3-preview/a7806fc98935acf450ad2dcf6a8ed45eed249b6e?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2739cca0d695187fbeed4ee301b,0.536,0.7,-4.284,0.141,0.365,0.000107,0.201,0.7140000000000001,0.2432455211267605,0.6244366197183098,0.6576338028169014,0.0673996692957746,0.1533746478873239,0.0942774647887324,0.6862535211267606,5BvJzeQpmsdsFp4HGUYUEx,['modern rock'],['modern rock'],rock,../mp3songs/48_genres_11_main_genres/Mansard Roof.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Nuestra Canción,La Mafia,5o4hMBr9ovkytff8TBHreg,https://p.scdn.co/mp3-preview/fa73bc1d5eee9ef3e36266fd4896e97583ea5e02?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736b93fa950f89713e69a72f4e,0.778,0.4579999999999999,-9.19,0.0325,0.109,6.63e-05,0.0752,0.88,0.2251476190476191,0.7387619047619051,0.4552380952380953,0.0007835066666666,0.1565857142857142,0.0544142857142857,0.8198095238095239,3rhO3rDk432VyAwyZnkECs,['musica mexicana'],['musica mexicana'],latino,../mp3songs/48_genres_11_main_genres/Nuestra Canción.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
That's All She Wrote,T.I.,6XAA7T9VHcqKQSzjmXAJ8o,https://p.scdn.co/mp3-preview/29d055e213dce7e0e6ba2cf3ae436d6a474422b4?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273128b948ac9a26c14269282d4,0.496,0.785,-3.472,0.306,0.0328,0.0,0.0941,0.357,0.1008178984375001,0.6748828125000005,0.7267031249999998,4.6914296875e-05,0.2629492187500001,0.2167187500000001,0.5209140625,4OBJLual30L7gRl5UkeRcT,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'trap']","['gangster rap', 'hip hop', 'pop rap', 'rap', 'trap']",rap,../mp3songs/48_genres_11_main_genres/That's All She Wrote.mp3,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]"
Wanted Dread and Alive - 2002 Remaster,Peter Tosh,5jkxC8SIZJ4qqusxRPVS5s,https://p.scdn.co/mp3-preview/212f6f3ac0a9b8bbada1e358a1c683836639bdb4?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273da3ca863175eb14e2959ca29,0.795,0.731,-6.056,0.0529,0.381,0.00163,0.0548,0.884,0.1166530909090909,0.7198272727272723,0.6398545454545456,0.0142666792727272,0.1275263636363635,0.1346436363636363,0.8236818181818182,0oea1hwGMfUxZbLxJc1XUN,"['reggae', 'roots reggae']","['reggae', 'roots reggae']",reggae,../mp3songs/48_genres_11_main_genres/Wanted Dread and Alive - 2002 Remaster.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0
 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
...Baby One More Time,Britney Spears,3MjUtNVVq3C8Fn0MP3zhXa,https://p.scdn.co/mp3-preview/da2134a161f1cb34d17c2d6d7e77cc93d1c1e6f7?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2738e49866860c25afffe2f1a02,0.759,0.6990000000000001,-5.745,0.0307,0.202,0.000131,0.443,0.907,0.1565190091743118,0.7287064220183488,0.7626238532110091,0.0031213844036697,0.2220366972477064,0.0659504587155962,0.721743119266055,26dSoYclwsYLMAKD3tpOr4,"['dance pop', 'pop']","['dance pop', 'pop']",pop,../mp3songs/48_genres_11_main_genres/...Baby One More Time.mp3,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]"
Turn Down for What,DJ Snake,67awxiNHNyjMXhVgsHuIrs,https://p.scdn.co/mp3-preview/fde5f6c570eb2ecaca797c0984a247a47d3fdc21?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273d905e78cad304de028db39b7,0.818,0.799,-4.1,0.156,0.00107,0.128,0.057,0.0815,0.0987421428571428,0.7044285714285714,0.7887142857142858,0.1107500657142857,0.2611642857142857,0.1101071428571428,0.40775,540vIaP2JwjQb9dm3aArA4,"['dance pop', 'edm', 'pop']","['dance pop', 'edm', 'pop']",pop,../mp3songs/48_genres_11_main_genres/Turn Down for What.mp3,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0]"
"Rhapsody On a Theme of Paganini, Op. 43: V. Variation XVIII",Sergei Rachmaninoff,7EcjtjNYDhQ82yCQZU0Z9C,https://p.scdn.co/mp3-preview/357394e6098d639a634ea4e2ed452de29102cf32?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273b798b6bff0df20daed0f340b,0.123,0.0386,-25.577,0.0374,0.968,0.939,0.0865,0.0573,0.9822377358490568,0.3441796226415092,0.1461988679245283,0.7922584075471701,0.2400252830188679,0.0420124528301887,0.2703332075471695,0Kekt6CKSo0m5mivKcoH51,['classical'],['classical'],classical,"../mp3songs/48_genres_11_main_genres/Rhapsody On a Theme of Paganini, Op. 43 V. Variation XVIII.mp3","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Rain Droplets,Factorial FX,7sQMuVHepJ9oEhXp0qH1Xk,https://p.scdn.co/mp3-preview/6bad8615b75c38c701574507448fa35366bef42c?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736417e6cb5ed8233c093546ad,0.146,0.321,-26.248,0.0543,0.208,0.936,0.235,0.0321,0.1805,0.139,0.2365,0.951,0.1855,0.0551,0.0335,16weRDppbG11cOcQQtKjFu,['environmental'],['environmental'],ambient,../mp3songs/48_genres_11_main_genres/Rain Droplets.mp3,"[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Everlasting Light,The Black Keys,6dU5RxthbuaN31bRbEDlNw,https://p.scdn.co/mp3-preview/7f9e5423c0c3cfa5603248154296255d8f2c75af?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2734cf61635ecdee5d4c4ef2bac,0.6409999999999999,0.5820000000000001,-6.553999999999999,0.0483,0.127,0.00632,0.354,0.725,0.2794609000000001,0.4993833333333338,0.6900499999999998,0.1065459746666666,0.1788616666666667,0.0555516666666666,0.5144166666666671,7mnBLXK823vNxN3UWB7Gfz,"['alternative rock', 'modern rock', 'rock']","['alternative rock', 'modern rock', 'rock']",rock,../mp3songs/48_genres_11_main_genres/Everlasting Light.mp3,"[0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Fix,Chris Lane,6gXuwld0PRtinePSXV2Vn1,https://p.scdn.co/mp3-preview/afd3da7454be0060f5a9a61f753fa6ef16ba899b?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273664bc1092a7a18bd4285d928,0.532,0.883,-2.7430000000000003,0.0352,0.0951,0.0,0.304,0.7,0.2124727272727272,0.5279090909090909,0.7945454545454546,0.0,0.1887,0.0478454545454545,0.5807272727272728,68abRTdO4meYReMWHvBYb0,"['contemporary country', 'country', 'country road']","['contemporary country', 'country', 'country road']",country,../mp3songs/48_genres_11_main_genres/Fix.mp3,"[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0]"
This Afternoon,Nickelback,1RG8MABX0VciDk6WYb8pBv,https://p.scdn.co/mp3-preview/6de36bb74bce05ab7c22f8ce28a45b4966bf4b39?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273f74baf63e915712df348e647,0.507,0.875,-7.697,0.0389,0.00257,0.0,0.346,0.647,0.0055082872727272,0.5329090909090906,0.8767272727272725,0.025469378,0.1703090909090908,0.0505436363636363,0.5671454545454546,6deZN1bslXzeGvOLaLMOIF,['alternative metal'],['alternative metal'],metal,../mp3songs/48_genres_11_main_genres/This Afternoon.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Just Gettin' Started,Jason Aldean,1WtdhlaiUoDTrVNSwaya0L,https://p.scdn.co/mp3-preview/2b20d3dc068f1f708a72e17e026348bf80e942ff?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273d85a4237f346a6f1fa14064d,0.507,0.805,-4.6110000000000015,0.0867,0.396,1.16e-06,0.106,0.513,0.1543409523809523,0.5388412698412698,0.734960317460317,5.505857142857143e-05,0.1675952380952381,0.040268253968254,0.4926746031746033,3FfvYsEGaIb52QPXhg4DcH,"['contemporary country', 'country', 'country road']","['contemporary country', 'country', 'country road']",country,../mp3songs/48_genres_11_main_genres/Just Gettin' Started.mp3,"[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0]"
Plan of Escape,FJAAK,216VaEa5u8Z90Ql8WrySsZ,,,0.621,0.925,,0.0415,,,,0.0369,,,,,,,,4qG1qjeHfkASTdyRGbLWbV,['acid_techno'],['acid_techno'],techno,../mp3songs/ACID!_Best_Acid_Techno_Mix/Plan of Escape.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]"
Mellow Mood - feat. G. Love,Slightly Stoopid,13U48U3VZb2iufNNvSTZLs,https://p.scdn.co/mp3-preview/684bd55531b6bd61167d45fb1e1a99dcb6dc40a8?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27379ab5f3355b7ecde44ff75bb,0.779,0.519,-7.752000000000002,0.092,0.644,0.0201,0.113,0.551,0.2040975121951218,0.6788048780487803,0.6774390243902437,0.1811092036585364,0.241090243902439,0.0711487804878048,0.6913536585365853,6MxlVTY6PmY8Nyn16fvxtb,['reggae fusion'],['reggae fusion'],reggae,../mp3songs/48_genres_11_main_genres/Mellow Mood - feat. G. Love.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Mankind 10 - B2,Steve RedHead,73r6nqB40BqCeBbA1IXMJz,,,0.67,0.999,,0.0666,,,,0.463,,,,,,,,219ftAqQ0v073JOvxg94BH,['groove_techno'],['groove_techno'],techno,../mp3songs/Groove_Techno/Mankind 10 - B2.mp3,"[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Un Sueño Y Nada Mas,Grupo Polo Montañes,2bVisOYbfWI29XxWEdTKSX,https://p.scdn.co/mp3-preview/c61c84c07aabb7ae3516fbf0df743e34d91f1586?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273f5d35eda47d5d6a21843127d,0.607,0.542,-10.392,0.0353,0.325,0.0,0.161,0.8079999999999999,0.325,0.607,0.542,0.0,0.161,0.0353,0.8079999999999999,3qI8efQwFJlPuiOcBIdbWC,['tropical'],['tropical'],latino,../mp3songs/48_genres_11_main_genres/Un Sueño Y Nada Mas.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
